Title,Link,Description,Tags
West Bengal Incentive Scheme for Approved Industrial Park (SAIP) for MSMEs: Construction of Approach Road,https://www.myscheme.gov.in/schemes/saipcar,"The “Construction of Approach Road” under the “SAIP for MSMEs” scheme, facilitates the Private Industrial Park in provision with Approach Road catering to the AIP.","Entrepreneurship, MSMEs, Industrial Park, Approach Road Construction, Subsidy"
West Bengal Incentive Scheme for Approved Industrial Park (SAIP) for MSMEs: Reimbursement of Stamp Duty,https://www.myscheme.gov.in/schemes/saiprsd,"“Reimbursement of Stamp Duty” under the “SAIP for MSMEs” scheme, aims to provide reimbursement of stamp duty paid by the SPV for registration of land documents.","Entrepreneurship, MSMEs, Stamp Duty, Industrial Park, Fiscal Incentives"
West Bengal Incentive Scheme for Approved Industrial Park (SAIP) for MSMEs: Incentive for Setting up a Power Sub Station,https://www.myscheme.gov.in/schemes/saipispss,"The “Incentive for Setting up a Power Sub Station” under the “SAIP for MSMEs” scheme, facilitates the Private Industrial Park in the provision of quality power.","Entrepreneurship, MSMEs, Incentives, Incentives, Non-Fiscal Incentives"
West Bengal Textile Incentive Scheme: Reimbursement of Stamp Duty and Registration Fee,https://www.myscheme.gov.in/schemes/wbtisrsdre,"“Reimbursement of Stamp Duty and Registration Fee” incentives under “West Bengal Textile Incentive Scheme” scheme implemented by the Dept. of MSME&T, Government of West Bengal, aims to provide a reimbursement of stamp duty and registration fee paid by the eligible textile sector enterprises for","Textile, Incentives, Waiver, Entrepreneurship, Subsidy, Reimbursement, Stamp Duty, Registration Fee"
Women Self Employment Scheme,https://www.myscheme.gov.in/schemes/wses,"The ""Women Self Employment Scheme"" encourages women to become self-reliant and supports their efforts in establishing small-scale industries or trade ventures, thereby improving their economic status & promoting self-employment opportunities across the state providing them financial assistance.","Financial Assistance, Women, Business, Self-Employment"
"“Exposure Tour for the Coir Artisans” Component of the ""Development of Coir"" Scheme",https://www.myscheme.gov.in/schemes/etftcacotdocs,"The scheme “Exposure Tour For The Coir Artisans” by the Dept of Industries and Commerce, Union Territory of Puducherry is introduced for acquiring the latest techniques and innovative ideas in various coir units located in other states, the exposure tour will be conducted for the coir artisans.","Tour, Coir, Artisan, Conveyance, Accomodation"
Seed Capital Scheme,https://www.myscheme.gov.in/schemes/scs-goa,"The scheme “Seed Capital Scheme” is a scheme by the Department of Information Technology, Electronics and Communications, Government of Goa, for the Startups of Goa. Through this scheme, startups with a promising idea can get a one-time grant of up to ₹ 10,00,000.","Seed Capital, Business, Startup, Entrepreneur"
Self Employment Scheme Gujarat,https://www.myscheme.gov.in/schemes/sesg,"The scheme provides unemployed tribal persons with affordable loans ranging from ₹50,000 to ₹5,00,000 at a 4% annual interest rate, aiming to help them establish self-employment opportunities.","Self Employment, Opportunity, Scheduled Tribe, Loan"
Self-Employment Scheme for Scheduled Castes and Tribes,https://www.myscheme.gov.in/schemes/sessct,The scheme aims to support scheduled castes and scheduled tribes families below the poverty line through concessional loans and subsidies for self-employment in various sectors.,"Self-employment, Scheduled Caste, Scheduled Tribe, BPL, Loan, Subsidy"
Self-Certification Scheme,https://www.myscheme.gov.in/schemes/scs,"The Labour Department, Government of Tripura, launched the Self-Certification Scheme aims for employers to self-certify their compliance with multiple labor laws, aiming to simplify inspections and reduce bureaucracy.","Certification, Business & Entrepreneurship, Labor Compliance, Worker Welfare"
Self-Employment Scheme For Dependents Of Prisoners,https://www.myscheme.gov.in/schemes/s-esdp,"The scheme “Self-Employment Scheme for Dependents of Prisoners” was launched by the Department of Social Justice, Government of Kerala.","Prisoner, Dependent, Self-Employment, Financial Assistance, BPL"
Self-Employment Scheme: Nana Vyavasay Mate Loan Yojana,https://www.myscheme.gov.in/schemes/sesnvmly,"""Nana Vyavasay Mate Loan Yojana"" is a component under the ""Self-Employment Scheme"" that provides financial assistance in the form of a loan to establish or expand small businesses such as grocery shops, medical stores, bookstores, etc.","Business, Entrepreneurship, Self Employment, Loan"
Self-Employment Scheme: Transport/ Logistics/ Travels/ Food Court Wyaaj Sahaay,https://www.myscheme.gov.in/schemes/sestltf,"""Transport/ Logistics/ Travels/ Food Court Wyaaj Sahaay"" is a component under the ""Self-Employment Scheme"" that provides 5% interest subsidy on a bank loan of ₹6,00,000/- for purchasing vehicles and setting up the required infrastructure.","Business, Entrepreneurship, Self Employment, Transport, Logistics, Food Courts"
Self-Employment Scheme: Vahan Loan Sahay Yojana,https://www.myscheme.gov.in/schemes/vlsy,"""Vahan Loan Sahay Yojana"" is a component under the ""Self-Employment Scheme"" that provides on-road unit cost to self-employed individuals for purchasing vehicles such as rickshaws, loading rickshaws, Maruti cars, and jeep taxis.","Business, Self Employment, Vehicle Loan"
Semi-Commercial Duck Farming,https://www.myscheme.gov.in/schemes/scdf,"The scheme “Semi-Commercial Duck Farming” started under the State Sector Scheme ""Encouragement of Commercial Poultry Entrepreneur and Promotion of Backyard Poultry Production"" to support small entrepreneurs in setting up Duck farms with a capacity of 1000 ducks.","Duck, Farming, Entrepreneurs, Subsidy, Farmer"
"Share Capital to Local Entrepreneurs and Self Employed Scheme, 2008",https://www.myscheme.gov.in/schemes/scleses,"The ""Share Capital to Local Entrepreneurs and Self Employed Scheme, 2008"" aimed to encourage local youths to start income-generating activities and promote self-employment. The scheme provided financial support for individuals and groups, covering 50% of the project cost.","Entrepreneur, Employed, Loan, Insurance"
Shilp Sampada Term Loan Scheme for Backward Classes- Haryana,https://www.myscheme.gov.in/schemes/sstlsbc,"The scheme provides loans of up to ₹10,00,000/- to artisans & handicraft persons from backward classes to preserve traditional arts and crafts. The scheme also offers training to upgrade their existing skills with the latest technological inputs, such as the use of computers, CAD, etc.","Shilp Sampada, Term Loan, Backward Classes, Artisans, Handicraft"
Sheep Rearing Scheme (HSFDC),https://www.myscheme.gov.in/schemes/srshsfdc,"Under this scheme, the Corporation provides loans/benefits to individuals from Below Poverty Line (BPL) families, whose annual family income does not exceed ₹1,80,000/-, in both rural and urban areas for self-employment income generating activities such as sheep rearing.","Sheep Rearing, HSFDC, Loan, BPL, Scheduled Caste, Self-employment"
Shilpi Samridhi Yojana,https://www.myscheme.gov.in/schemes/ssyh,"""Shilpi Samridhi Yojana"" is an economic empowerment scheme by the Haryana Scheduled Castes Finance and Development Corporation, Govt of Haryana. Through this scheme, loans/benefits are provided to the families of the scheduled caste artisans to pursue various economic development activities.","Scheduled Caste, Loan, Subsidy"
Short Term Financial Assistance To Good Borrowers,https://www.myscheme.gov.in/schemes/stfagb,"The scheme aims to meet short term financial requirements related to executing specific orders, seasonal fund increases, or firm export orders. Benefits include loans ranging from ₹5,00,000/- to ₹50,00,000/-, primarily targeting existing Medium Scale Industry and Small Scale Industry units.","Industry, Entrepreneur, Loan, Export, Concession"
Shramashakthi Special Women's Scheme,https://www.myscheme.gov.in/schemes/ssws,"The ""Shramashakthi Special Women's Scheme"" is a special scheme for the economic empowerment of widowed, divorced, unmarried women of the minority community.","Loan, Economic Empowerment, Women, Minority Community"
Shrama Shakthi Scheme,https://www.myscheme.gov.in/schemes/sss,"Under the Shrama Shakthi Loan scheme, religious minority community entrepreneurs will be trained in artistic and technical skills and will be provided a loan of ₹50,000/- with a 4% rate of interest, to be paid in 36 installments.","Artisans, Loan, Minority, Karnataka, Government Scheme For Minorities"
Sikhligar’s Community Development Scheme,https://www.myscheme.gov.in/schemes/scds,"The ""Sikhligar’s Community Development Scheme"" aims to promote economic self-reliance among the Sikhligara community, the Corporation will provide a subsidy and a subsidy of 33% of the vehicle cost for purchasing goods tempos, or vehicles to economically backward of Karnataka state.","Subsidy, Sikh Community, Self-employment, Economically Backward"
Skill Development and Training of Candidates in Technical Textiles,https://www.myscheme.gov.in/schemes/sdatocitt,"The scheme aims to train skilled professionals for the technical textiles industry, develop transferable skills, create a strong knowledge ecosystem, integrate trained individuals into various roles, and promote continuous learning and innovation.","Technical, Skill Development, Training, Textiles"
Single Window Scheme (PIPDIC),https://www.myscheme.gov.in/schemes/sws-pipdic,The scheme aims to provide term loan for fixed assets and loan for working capital through the same agency the total working capital requirement of such units inclusive of all fund based facilities may be taken into account for determining the working capital facility eligible for finance.,"Investment, Technology, Upgradation, Finance, Loan"
Skill Development Fee Reimbursement Scheme,https://www.myscheme.gov.in/schemes/sdfrs,"Through the “Skill Development Fee Reimbursement Scheme”, the SPC will reimburse 50% of the fees up to ₹ 50,000/- to the students who have successfully completed an SPC-approved technical skill training program in any of the approved domains from a Goan educational institute.","Skill, Education, Business, Entrepreneurship, Training, Reimbursement"
Skill Development Promotion Scheme,https://www.myscheme.gov.in/schemes/sdps,"Through the “Skill Development Promotion Scheme”, the retail educational institutes that impart programming and technical skills are encouraged to establish learning centres in Goa. Institutes listed by the startup promotion cell and providing courses at pre-fixed rates will be provided subsidies.","Startup, Business, Entrepreneurship, Skill, Subsidy"
Small Business (GBCDC),https://www.myscheme.gov.in/schemes/mfsgbcdc,The scheme aims to provide financial assistance at a low interest rate to SEBC individuals for small business ventures.,"Self Employment, Loan, Backward Classes, Low Rate Interest"
Skilled Youth Startup Scheme,https://www.myscheme.gov.in/schemes/syss,Sikkim Skilled Youth Startup Scheme was launched in 2020 and is implemented by the Department of Commerce & Industries which aims at assisting the educated unemployed youth in setting up a myriad of enterprises through loans with back-ended financial subsidy assistance.,"Business, StartUp, Employment, Entrepreneurship, Youth"
Small Business Scheme (Gujarat Gopalak Vikas Nigam),https://www.myscheme.gov.in/schemes/sbsggvn,"The scheme aims to support small businesses. Through this scheme, individual loans at an annual interest rate are provided to members of the SEBC Rabari and Bharwad communities for establishing businesses, such as grocery shops, dairy parlours, and animal food sales centres.","Grocery Stores, Dairy Parlors, Animal Feed Sales Centers, Mobile Repair Shop, Computer Repair Shop"
Small Industries Unit for Persons with Disabilities,https://www.myscheme.gov.in/schemes/siupd,"This scheme provides loan of up to ₹25 lakhs is provided to persons with disabilities for establishing small industrial units focused on manufacturing, fabrication, & production. Permanent residents of Haryana, aged 18 or older, with a disability of 40% or more, is eligible to avail the benefits.","Small Unit, PwD, Disability, Loan"
Small Business in Service/Trading Sector for Persons with Disabilities (Divyangjan Swavalamban Yojana),https://www.myscheme.gov.in/schemes/sbstspddsy,"The scheme offers loans up to ₹50 lakhs for self-employment to disabled persons in sectors like Agriculture, Small Business/Artisan & Traditional Occupations, Transport & Service Sectors, etc. Eligible individuals can access loans with interest rates ranging from 5% to 9% per annum.","Small Business, Trading Sector, Service Sector, PwD, Loan, Disability, Divyang, Swavalamban"
Soft Loan Scheme for Women Entrepreneurs,https://www.myscheme.gov.in/schemes/slswe,The scheme “Soft Loan Scheme for Women Entrepreneurs” was started under Kerala Startup Mission to support women startups with a soft loan of an amount limited to ₹15 Lakhs as working capital for implementing works & projects received from Govt. departments and Public Sector Undertaking in Kerala.,"Soft Loan, Woman, Entrepreneur, Startup, Loan"
Solar Power Subsidy Scheme,https://www.myscheme.gov.in/schemes/spss-goa,"Launched in 2018, the ""Solar Power Subsidy Scheme"" is one of the ""Information Technology Policy Schemes"" by the Department of Information Technology, Government of Goa. The objective and the scope of this scheme is to provide Solar Power Subsidy to the eligible Information Technology Units in Goa.","Solar, Power, Subsidy, Company, Information Technology"
Special Credit Linked Capital Subsidy Scheme (SCLCSS) for Scheduled Caste/Scheduled Tribe,https://www.myscheme.gov.in/schemes/sclcss,Special Credit Linked Capital Subsidy Scheme (SCLCSS) for Scheduled Caste / Scheduled scheme aims to facilitate capital subsidy to SC/ST MSEs for purchasing of plant & machinery/equipment through institutional finance (bank loan).,"Plant & Machinery, Equipment, Subsidy, Financial Assistance, Scheduled Caste, Scheduled Tribe, Business & Entrepreneurship"
Special Incentive Allowance Scheme,https://www.myscheme.gov.in/schemes/sias,"Launched in 2018, the ""Special Incentive Allowance Scheme"" is one of the ""Information Technology Policy Schemes"" by the Department of Information Technology, Government of Goa. New and Existing Units would be provided with the allowance once at the end of every three year period.","Incentive, Allowance, Company, Business, Employee"
Special Incentives for Wildlife Resorts,https://www.myscheme.gov.in/schemes/sifwr,"The scheme aims to encourage the establishment of wildlife resorts within the boundaries of notified National Parks, Tiger Reserves, and Sanctuaries in the state to promote balanced and sustainable tourism. The scheme provides a capital subsidy of 20% on the fixed capital investment.","Subsidy, Capital, Investment, Tourism, Infrastructure"
Tejaswini-the Radiant,https://www.myscheme.gov.in/schemes/ttr,"A scheme to provide financial assistance to the young women for setting up gainful self-employment ventures, suited to their skills, training, aptitude and local conditions.","Women, Entrepreneurship, Livelihood Generation"
Term Loan Scheme,https://www.myscheme.gov.in/schemes/tls,"The scheme aims to uplift the economically disadvantaged Charmakar community (Dhor, Chambhar, Holar, Mochi, etc.) by promoting their educational, economic, and social development, helping them gain a respectable place in society.","BPL, Loan, Below Poverty Line, Employment"
Telecom Technology Development Fund,https://www.myscheme.gov.in/schemes/ttdf,"The Telecom Technology Development Fund Scheme (hereinafter referred to as ‘Scheme’) has been
notified for domestic companies and institutions involved in technology design, development,
commercialization of telecommunication products and solutions to enable affordable broadband and mobile services.","Domestic Companies, Startups, Telecom In Rural, IPR Creation Mentoring, Pilot, Chipset, Grants, Atmanirbhar Bharat, Telecom In Remote Areas, MSMEs, Academic Institutions"
Term Loan Scheme (GSKVN),https://www.myscheme.gov.in/schemes/dcs-tl,"The scheme aims to uplift scavengers & their dependents by offering term loans of ₹1,00,000/- to ₹15,00,000/- to support them in starting self‐employment ventures in various trades & professions, enabling them to pursue income‐generating activities and lead dignified lives.","Loan, Self-employment, Safai Kamdar, Scavenger"
Term Loan Scheme (GNDTDC),https://www.myscheme.gov.in/schemes/tlgntdnt,"The scheme provides loans of up to ₹2,00,000 for agriculture and allied activities, small-scale businesses, craftsmanship and traditional occupations, as well as service-based trades/businesses.","Business, Loan, Small-scale Business, Nomadic Tribes, Denotified Tribes"
Term Loan Scheme for Backward Classes,https://www.myscheme.gov.in/schemes/tlsbc,"The scheme is implemented by the Haryana Backward Classes & Economically Weaker Sections Kalyan Nigam. Under this scheme, loans of up to ₹15,00,000/- are provided at an annual interest rate of 6% to 8% to individuals from the Backward Classes to enhance their employability.","Term Loan, Backward Classes, Loan Assistance, Employability"
Term Loan Scheme- Credit Line 1 for Minority Community,https://www.myscheme.gov.in/schemes/tls-cl1mc,"The scheme is implemented by the Haryana Backward Classes and Economically Weaker Sections Kalyan Nigam. Under this scheme, loans of up to ₹20,00,000/- are provided at a concessional interest rate to individuals from minority communities to enhance their employability.","Term Loan, Credit Line, Minority Community, Employment"
Term Loan Scheme (GTKVN),https://www.myscheme.gov.in/schemes/tlsbgtkvn,"The scheme aims to promote self-employment among individuals from the Thakor and Koli communities by providing financial assistance up to ₹10,00,000/- for agriculture and allied activities, small-scale businesses, craftsmanship, traditional occupations, and service-based businesses/trades.","Loan, Thakor Caste, Koli Caste, Self-employment, Small Business"
Term Loan under NSKFDC- Haryana,https://www.myscheme.gov.in/schemes/tlnskfdch,"Under this scheme, loans are provided to Safai Karamcharis & their dependents for any viable income-generating activities with a maximum cost of up to ₹15,00,000/- per beneficiary. The beneficiary should be between 18 & 55 years of age and should be either Safai Karamchari or his/her dependent.","Term Loan, NSKFDC, HSFDC, Safai Karamcharis, Self-Employment"
Term Loan Scheme- Credit Line 2 for Minority Community,https://www.myscheme.gov.in/schemes/tlscl2mc,"The scheme is implemented by the Haryana Backward Classes and Economically Weaker Sections Kalyan Nigam. Under this scheme, loans of up to ₹30,00,000/- are provided at a concessional interest rate to individuals from minority communities to enhance their employability.","Term Loan, Credit Line, Minority Community, Employment"
Testing Equipment Scheme,https://www.myscheme.gov.in/schemes/tes,The Government of Haryana launched the Testing Equipment Assistance Scheme to support Micro and Small Enterprises (MSEs) in enhancing product quality through financial aid for procuring testing equipment.,"Financial Assistance, Business"
Testing Fee Reimbursement Scheme,https://www.myscheme.gov.in/schemes/tfrs,Testing Fee Reimbursement Scheme for Scheduled Caste / Scheduled Tribe is a sub scheme under National Scheduled Caste and Scheduled Tribe Hub (NSSH) scheme.,"Business, Enterpremeurship"
The Goa State Incentives to Encourage Investments Scheme,https://www.myscheme.gov.in/schemes/tgsieis,"The scheme aims to create sustainable employment, accelerate investment, and support environmentally sustainable industrial development in Goa. It provides financial assistance and incentives under separate target schemes to new and existing Micro, Small, Medium, and Large manufacturing units.","Enterprise, Investment, Employment, Manufacture, Entrepreneur"
The Prime Minister’s Awards for Excellence in Public Administration,https://www.myscheme.gov.in/schemes/tpmaepa,"The scheme aims to reward innovation and governance excellence, this scheme provides recognition and a ₹20,00,000 incentive to districts and organizations.","Government Organization, Financial Assistance, Innovation, Civil Servants"
Tool Assistance Scheme for Pottery Artisans,https://www.myscheme.gov.in/schemes/taspa,"The scheme aims to provide essential tools like electric chalk and electric footmill to individual artisans with a 75% subsidy. It benefits pottery workers, particularly those of Prajapati/Kumbhar caste, by offering instrumental assistance and requiring a 25% beneficiary contribution.","Tool, Equipment, Artisan, Pottery, Subsidy"
Tool Kit Scheme (P.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/tkspbocwwb,"The ""Tool Kit Scheme'' by the BOCW Welfare Board, Department of Labour, Punjab, is a welfare scheme that provides reimbursement for purchasing tools to registered construction workers who have obtained training under the Skill Upgradation or RPL Scheme of the Board.","Labour, Building Worker, Construction Worker, Tool Kit"
Tool Purchase Grant for the Construction Workers,https://www.myscheme.gov.in/schemes/tpgftcw,"“Tool Purchase Grant for the Construction Workers” scheme by the BOCW Welfare Board, Labour Dep.t, West Bengal, is a welfare scheme that provides one time reimbursement to each registered beneficiary who is with the Board for a period of at least 6 months for purchasing tools for his profession.","Labour, Building Worker, Construction Worker, Tool Purchase"
Trade and Business Sector Scheme (HSFDC),https://www.myscheme.gov.in/schemes/tbsshsfdc,"Under this scheme, the Corporation provides loans/benefits to individuals from BPL families, whose annual family income does not exceed ₹1,80,000/-, in both rural & urban areas for various self-employment income-generating activities such as running a stationery shop, kiryana shop, cloth shop, etc.","Trade, Business, HSFDC, Loan, BPL, Scheduled Caste, Self-employment"
Trademark Reimbursement Scheme,https://www.myscheme.gov.in/schemes/trs-goa,"“Trademark Reimbursement Scheme” is a part of the Start-up Policy 2017. For start-ups that have successfully entered the production/service delivery phase, and want to trademark their company name and logo, 50% of the cost of trade-mark registration of their company name and logo will be reimbursed.","Startup, Business, Entrepreneurship, Reimbursement, Trademark"
Spurring Entrepreneurship Initiative,https://www.myscheme.gov.in/schemes/sei,Spurring Entrepreneurship Initiative is a scheme to provide financial assistance to youth of Union Territory of J&K for establishing their business units with a special focus on high-growth entrepreneurship.,"Financial Assistance, Start Up Loan, Young Entrepreneurs, High Growth Entrepreneurship"
Stamp Duty Refund,https://www.myscheme.gov.in/schemes/sdh,The Government of Haryana offers reimbursement of stamp duty charges to incentivize industrial investment and infrastructure development across the state. This scheme provides financial relief on stamp duty paid during land or property registration for eligible sectors and locations.,Financial Assistance
Stand-Up India,https://www.myscheme.gov.in/schemes/sui,"A scheme by Ministry of Finance for financing SC/ST and  Women Entrepreneurs by facilitating bank loans for setting up a greenfield project  Enterprise in manufacturing, services, trading sector and activities allied to agriculture.","Loan, Entrepreneur, Finance, Business"
Stamp Duty Reimbursement Scheme,https://www.myscheme.gov.in/schemes/sdrs,"Through “Stamp Duty Reimbursement Scheme”, in case of land/ developed area purchased/ leased by Start-ups/ incubators/ accelerators, the stamp duty for land area lease/ sale transaction for start-ups/incubators/ accelerators will not exceed ₹ 100/-, and the excess amount paid will be reimbursed.","Business, Startup, Entrepreneurship, Lease, Incubator"
Startup India Seed Fund Scheme- For Incubators,https://www.myscheme.gov.in/schemes/sisfs-fi,"The scheme “Startup India Seed Fund Scheme (SISFS)” was launched by the DPIIT on 19th April 2021 to provide financial assistance to startups for proof of concept, prototype development, product trials, market-entry, and commercialization.","Startup, Seed Fund, Incubator, Financial Assistance"
Startup India Seed Fund Scheme- For Startups,https://www.myscheme.gov.in/schemes/sisfs-fs,"The scheme “Startup India Seed Fund Scheme (SISFS)” was launched by the DPIIT on 19th April 2021 with an outlay of INR 945 Crore to provide financial assistance to startups for Proof of Concept, prototype development, product trials, market-entry, and commercialization.","Startup, Seed Fund, Financial Assistance, Incubator, Grant"
Startup Manipur,https://www.myscheme.gov.in/schemes/strtupmpr,"The state government of Manipur has introduced the 'Startup Manipur' initiative, aimed at promoting sustainable economic development and generating significant employment opportunities in the region.","Entrepreneurship, Startups, Incubators, Innovation, Ecosystem, Empowerment"
State Government Share Capital Contribution to Co.operative Sugar Factories (Normal Area) (Tribal Area),https://www.myscheme.gov.in/schemes/sgsccs,"This scheme has been introduced by the Agriculture, Farmers Welfare and Cooperation Department, Gujarat. It aims to provide financial assistance in the form of a 30% share capital contribution by the State Government for setting up new sugar cooperative factories in Gujarat.","Agriculture, Sugar Co-operatives Factories"
Sub-mission on Breed Development of Livestock and Poultry,https://www.myscheme.gov.in/schemes/smbdlp,"The Department of Animal Husbandry & Dairying introduced the National Livestock Mission as umbrella scheme. The ""Sub-mission on Breed Development of Livestock and Poultry"" is the realigned National Livestock Mission, which is the scheme's sub-mission.","Rural, Poultry, Farming, Livestock"
Subsidy Scheme For Establishment Of 100 Broiler Birds' Farm For Schedule Caste,https://www.myscheme.gov.in/schemes/sse100bbfsc,"The scheme “Subsidy Scheme for Establishment of 100 Broiler Birds' Farm for Schedule Caste” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to provide supplementary income to Schedule Caste People of the society.","Poultry Farming, Scheduled Caste, Subsidy, Broiler Birds, Financial Assistance"
Subsidy Scheme For Establishment Of Goat Unit (10+1) For Scheduled Tribe Women,https://www.myscheme.gov.in/schemes/ssegu10stw,"The scheme “Subsidy Scheme for Establishment of Goat Unit (10+1) for Scheduled Tribe Women” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to uplift Economically poor livestock breeders of Gujarat State.","Scheduled Tribe, Woman, Subsidy, Milk Production, Goat"
Subsidy Scheme For Establishment Of Goat Unit (10+1) For Scheduled Caste People,https://www.myscheme.gov.in/schemes/sseg10scp,"The scheme “Subsidy Scheme for Establishment of Goat Unit (10+1) for Scheduled Caste People” was launched by the Dept. of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to uplift economically poor livestock breeders of Gujarat State.","Scheduled Caste, Goat, Subsidy, Milk Production, Employment"
Subsidy Scheme For Establishment Of Goat Unit (10+1) For General Category People,https://www.myscheme.gov.in/schemes/ssegu10gcp,"The scheme “Subsidy Scheme for Establishment of Goat Unit (10+1) for General Category People” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to uplift Economically poor livestock breeders of Gujarat State.","General Category, Goat, Subsidy, Milk Production, Employment"
Subsidy Scheme On Establishment Of - 25 Kadaknath/R.I.R. Birds Unit To Scheduled Tribes,https://www.myscheme.gov.in/schemes/sse25krbust,"The scheme “Subsidy Scheme on Establishment of - 25 Kadaknath/R.I.R. Birds Unit to Scheduled Tribes” was launched by the Dept. of Agriculture, Farmers Welfare & Co-operation, Govt. of Gujarat to provide employment, nutritious diet and to raise the income of Scheduled Tribe People of Gujarat State.","Poultry Farming, Scheduled Tribe, Subsidy, Kadaknath, Financial Assistance, Rhode Island Red (RIR)"
Subsidy Scheme On Establishment Of 25 R.I.R. Birds' Unit For Weaker Section,https://www.myscheme.gov.in/schemes/sse25rbuwse,"The scheme “Subsidy Scheme on Establishment of 25 R.I.R. Birds' Unit for Weaker Section” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to provide employment, nutritious diet and to raise the income of weaker section people of the society.","Poultry Farming, Rhode Island Red (RIR), Subsidy, Weaker Section, Farmer"
Subsidy Scheme On Establishment Of 25 R.I.R. Birds’ Unit For Scheduled Caste,https://www.myscheme.gov.in/schemes/sse25rbusc,"The scheme “Subsidy Scheme on Establishment of 25 R.I.R. Birds’ unit for Scheduled Caste” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to provide employment, nutritious diet and to raise the income of Schedule Caste People of the society.","Poultry Farming, Rhode Island Red, Subsidy, Scheduled Caste"
Subsidy Scheme On Establishment Of 40 R.I.R. Birds Unit For Divyang People,https://www.myscheme.gov.in/schemes/sse40rbudp,"The scheme “Subsidy Scheme on Establishment of 40 R.I.R. Birds Unit for Divyang People” was launched by the Dept. of Agriculture, Farmers Welfare & Co-operation, Govt. of Gujarat to provide employment, nutritious diet and to raise the income of Divyang People of the society of Gujarat State.","Poultry Farming, Divyang, Subsidy, Rhode Island Red (RIR), Employment"
Transgender Utthan Kosh - Self Employment Programme for Transgender,https://www.myscheme.gov.in/schemes/tuk-sept,"The scheme objective is to provide financial assistance to transgender individuals for self-employment/business establishment. Eligible beneficiaries can receive up to ₹50,000/- or 25% of the project cost.","Self-employment, Business, Transgender, Financial Assistance, Loan"
Transport Loan Scheme,https://www.myscheme.gov.in/schemes/tls-delhi,"""Transport Loan Scheme"" aims to promote self-employment among target groups by providing term loans for Light Motor Vehicles. The scheme benefits Scheduled Castes, Other Backward Classes, Minorities, and Safai Karamcharis with financial assistance up to ₹5,00,000/-.","Loan, Employment, Entrepreneurship, Scheduled Caste, Scheduled Tribe, Minority, Safai Karmachari, Transport"
Tribals Development Plan: Purchase of Tourist Taxi,https://www.myscheme.gov.in/schemes/tdp-ptt,This sub-scheme aims to empower Scheduled Tribe (ST) families by providing financial assistance to purchase tourist taxis for self-employment in Goa’s growing tourism industry. It supports tribal households in transitioning from traditional occupations to sustainable livelihood opportunities.,"Tribal, Transport, Employment, Tourism, Subsidy, Livelihood, Vehicle"
Tribals Development Plan: Tea/Coffee And Coconut Parlor,https://www.myscheme.gov.in/schemes/tdp-tccp,"The scheme aims to attract tourists with better quality mechanized Tea and Coffee shops and tender coconut water parlors, as Goa is a tourist destination, ensuring better hygiene than other restaurants. The scheme provides entire project financing for establishing a parlor.","Tribal, Household, Livelihood, Entrepreneur, Tourism"
Tripura Industrial Investment Promotion Incentive,https://www.myscheme.gov.in/schemes/tipii,"The TIPII scheme aims to attract and promote industrial investments in Tripura by providing various incentives and support to eligible businesses, fostering economic growth and job creation in the state.","Investment, Promotion, Incentives"
USERC Establishment and Operation of Entrepreneurship Development Centers,https://www.myscheme.gov.in/schemes/ueoedc,"The scheme aims to establish and operate Entrepreneurship Development Centers to provide structured training in entrepreneurship to students, women, and the general public of Uttarakhand.","Science Education, Research Centre, Student, Entrepreneurship, Training, Woman"
Flexible Memorandum of Understanding (Flexi-MoU) Scheme,https://www.myscheme.gov.in/schemes/flexi-mou,The scheme is designed to cater to the needs of both industry as well as trainees. The scheme allows industries to train candidates as per their skill set requirements and provides trainees with an industry environment aligned with the market demand and latest technology to undergo training.,"Industry, Skill, Trainee, Certification, Modern Technology, Industrial Training Partner, Training"
Assistance for Industrial Infrastructure Scheme-DNH&DD,https://www.myscheme.gov.in/schemes/aiis,The scheme aims to provide financial support for developing industrial infrastructure. Assistance is given to agencies to create industrial estates/parks benefiting industries and employment generation.,"Financial Support, Industrial Infrastructure, Employment Generation, Industrial Estates, Industrial Park"
Distribution of Sewing Machines at Free of Cost,https://www.myscheme.gov.in/schemes/dsmfc,"The scheme provides sewing machines to support individuals from Backward Classes (BC), Most Backward Classes (MBC), and Denotified Communities (DNCs) engaged in tailoring work, aiming to improve their livelihood opportunities.","Social Empowerment, Backward Classes, Most Backward Classes, Denotified Communities"
Uttar Poorva Transformative Industrialization Scheme,https://www.myscheme.gov.in/schemes/unnatidpiit,"The UNNATI (Uttar Poorva Transformative Industrialization Scheme), 2024, is a Government of India initiative for Northeastern region of India offering various incentives to the industries in both sectors Manufacturing and Service.","UNNATI, DPIIT, NER, Northeast"
