Title,Link,Description,Tags
Parwarish Yojana,https://www.myscheme.gov.in/schemes/pybihar,"Under this scheme, a monthly financial assistance of ₹1,000/- is provided to orphans and destitute children, children suffering from HIV/AIDS/Visible Deformities (Grade II), or children of parents suffering from these conditions, who are between the ages of 0 and 18 years.","Orphan Children, Destitute Children, HIV, AIDS, Leprosy, Financial Assistance, BPL"
Paternity Benefit (HPBOCWWB),https://www.myscheme.gov.in/schemes/pbhpbocwwb,"The ""Paternity Benefit"" scheme by the Himachal Pradesh Building and Other Construction Workers Welfare Board provides ₹6,000/- per delivery to the wife of a registered worker (for up to two deliveries) and ₹1,000/- to the male worker upon the birth of a child.","Building, Construction, Financial Assistance, Labour, Child, Worker"
Pension To Widows And Destitute Women-Chandigarh,https://www.myscheme.gov.in/schemes/ptwadwc,Under the Pension To Widows And Destitute Women scheme To provide financial assistance to Widows and Destitute Women of Chandigarh.,"Widows, Financial Assistance, Destitute Women"
Pension for Journalists’ Family,https://www.myscheme.gov.in/schemes/pfjf,"The ""Pension for Journalists’ Family"" was launched by the Tamil Development, Religious Endowments, and Information Department, Government of Tamil Nadu. The scheme aims to give a monthly pension to the wife of a deceased journalist pensioner.","Spouse, Pension, Widow, Death"
"Pension to Unmarried Poor, Incapacitated Women of Age 50 years and above",https://www.myscheme.gov.in/schemes/ptupiwoa50yaa,"The 'Pension to Unmarried Poor, Incapacitated Women of age 50 years and above' was launched by the Social Welfare and Women Empowerment Department, Tamil Nadu. The scheme aims to provide a pension of ₹1,000/- to unmarried, poor, incapacitated women of age 50 years and above.","Pension, Unmarried, Poor, Incapacitated, Women"
Pension to Widows and Destitute Women,https://www.myscheme.gov.in/schemes/ptwadw,"Under this scheme, widows and destitute women aged 18 years and above are eligible for a pension if they are domiciles of Haryana and have been residing in the state for at least one year at the time of application submission.","Pension, Widows, Widow, Destitute, Woman"
Mukhyamantri Anusuchit Jati Evam Anusuchit Janjati Chhatrawas Anudan Yojana,https://www.myscheme.gov.in/schemes/majeajcay,"The “Mukhyamantri Anusoochit Jaati Evam Anusoochit Janajati Chhatrawas Anudan Yojana” was launched by the SC and ST Welfare Department, Government of Bihar aims to provide financial assistance in every month to the students studying in Scheduled Caste/Scheduled Tribe hostels.","Grant, Scheduled Caste, Scheduled Tribe, Student, Hostel"
Mukhyamantri Asangathit Karmakar Cycle Sahayata Yojana,https://www.myscheme.gov.in/schemes/makssy,"Chhattisgarh State Government started a scheme ""Mukhyamantri Asangathit Karmakaar Saayakal Sahaayata Yojana"" for unorganized worker on 28 April 2012.","Empowerment, Vehicle, Women"
Mukhyamantri Avivahita Pension Yojana,https://www.myscheme.gov.in/schemes/maps,"Madhya Pradesh State Government started the ""Mukhyamantri Avivahita Pension Yojana"" for unmarried women of the state.","Financial Assistance, Unmarried, Empowerment"
Mukhyamantri Bal Poshan Yojana,https://www.myscheme.gov.in/schemes/mbpyu,"The scheme aims to improve the health of pre-school children (aged 3 to 6 years) by providing nutritious food, including eggs twice a week and banana chips twice a week, at Anganwadi Centres.","Child Nutrition, Nutrition Meal, Pre-school Children, Anganwadi Centre"
Mukhyamantri Bhagyalaxmi Bond Scheme (GBOCWWB),https://www.myscheme.gov.in/schemes/mbbsgbocwwb,"The scheme has been implemented with the objective of ""Beti Bachao Beti Padhao"" to prevent female foeticide and to meet the education and marriage expenses of the daughter of a construction worker.","Bhagyalakshmi, Bond, Construction Worker, Building Worker, Birth, Girl Child"
Mukhyamantri Covid-19 Bal Seva Yojana,https://www.myscheme.gov.in/schemes/mcbsy,"The Mukhyamantri Covid-19 Bal Seva Yojana scheme for children who have lost their parent(s) to the COVID pandemic, the government will provide these children funding for good education and health.","Children Care, Educaction, Financial Support"
Mukhyamantri Divyangjan Sashaktikaran Chhatra Yojana,https://www.myscheme.gov.in/schemes/mdscy,"""Mukhyamantri Divyangjan Sashaktikaran Chhatra Yojana"" aims to provide comprehensive support to the disabled community in Bihar. A significant component of this scheme involves the distribution of battery-operated tricycles to beneficiaries to enhance their mobility and independence.","Persons With Disabilities, Tricycle, Student, Empowerment, Locomotor"
Mukhyamantri Kanya Vivah Yojana- Madhya Pradesh,https://www.myscheme.gov.in/schemes/mmkvymp,"The scheme was started by the Social Justice and Empowerment Department, Government of Madhya Pradesh in 2006. The objective of this scheme is to provide financial assistance for the mass marriage of girls, widows, and abandoned women from destitute or poor families in the state.","Vivah, Widow, Girl, Abandoned Woman, Destitute"
Mukhyamantri Kanya Vivaah / Nikaah Yojana,https://www.myscheme.gov.in/schemes/mkvymp,"In 2006, Madhya Pradesh State Government started the ""Mukhyamantri Kanya Vivaah Yojana"" for females/girls.","Financial Assitance, Marriage Grant, Group Marriage, Empowerment"
Mukhyamantri Kanya Suraksha Yojana,https://www.myscheme.gov.in/schemes/mksybb,"The ""Mukhyamantri Kanya Suraksha Yojana (MKSY)"" is a welfare initiative by the Government of Bihar to combat female foeticide, improve the sex ratio, and promote birth registration.","Fixed Deposit, Women Empowerment, Financial Assistance"
Mukhyamantri Kalyani Vivah Sahayta Yojana,https://www.myscheme.gov.in/schemes/mmkvsy,"The scheme aims to provide financial assistance to widowed women during remarriage. It offers a one-time support of ₹2,00,000 to eligible kalyani beneficiaries.","Widow, Marriage, Financial Assistance, Social Security"
Mukhyamantri Kanya Abhibhavak Pension Yojana,https://www.myscheme.gov.in/schemes/mkapy,The scheme aims to provide financial support to parents or couples who have only daughters. The scheme provides a recurring monthly pension amount of ₹500/- (Rupees 500) to the eligible recipient or couple. The applicant must be a resident of the state of Madhya Pradesh.,"Pension, Daughter, Parent, Financial Assistance, Family"
Mukhyamantri Kanyadaan Yojana,https://www.myscheme.gov.in/schemes/mky,Mukhyamantri Kanyadaan Yojana launched by Social Justice and empowerment in 2015 by Rajasthan for Family provides financial support to eligible families to help them cover the expenses associated with their daughters' weddings.,"Kanyadaan Yojana, Girls Scheme Rajasthan, DBT Scheme, Female Scheme, Social Welfare"
Mukhyamantri Konya Atmonirbhor Yojana,https://www.myscheme.gov.in/schemes/mkay,"The scheme aims to provide a free Scooty to the meritorious girl students, which will be useful for them to travel to their College.","Scooty, Girl, Student, Degree"
Mukhyamantri Mahila Utkarsh Yojana,https://www.myscheme.gov.in/schemes/mmuy,Mukhyamantri Mahila Utkarsh Yojana is a scheme launched by the Government of Gujarat to empower women in the state. The scheme aims to provide financial assistance to women entrepreneurs and to promote their entrepreneurial spirit.,"Mukhyamantri, Mahila, Utkarsh Yojana"
Mukhyamantri Mahila Udyami Yojana,https://www.myscheme.gov.in/schemes/mmuyb,"This is a flagship scheme of the Bihar government aimed at promoting entrepreneurship and self-employment among the youth by providing financial assistance of up to ₹10,00,000/- for setting up businesses.","Women Entrepreneurship, Youth, Business, Self Employment"
Mukhyamantri Mahila Poshan Yojana,https://www.myscheme.gov.in/schemes/mmpyu,The scheme aims to improve the health of pregnant and lactating women by providing nutritional food such as eggs twice a week and dates twice a week at Anganwadi Centres.,"Pregnant Woman, Lactating Woman, Nutritional Food, Health, Anganwadi Centre"
Mukhyamantri Mahalakshmi Kit Yojana,https://www.myscheme.gov.in/schemes/mmkyu,The scheme aims to improve the health and well-being of both mothers and their newborn girl children by providing essential item kits after the institutional delivery of pregnant women registered at an Anganwadi Centre.,"Girl Child, Mahalakshmi, Woman, Kit"
Mukhyamantri Matrupushti Uphar,https://www.myscheme.gov.in/schemes/mmus,"The scheme “Mukhyamantri Matrupushti Uphar” was launched by the Directorate of Social Welfare and Social Education, Government of Tripura, to provide financial assistance of ₹500/- to pregnant women through Direct Benefit Transfer (DBT) for antenatal checkups at any health facility.","Women, Pregnant, Medical, Financial Assistance"
Mukhyamantri Nahri Kendra,https://www.myscheme.gov.in/schemes/somnk,"The scheme empowers tribal women by providing them with livelihood opportunities through women-run centers. These centers promote the sale of tribal dishes and home-made products, thereby improving income and living standards. Tribal women-run groups receive a subsidy covering 50% of project cost.","Woman, Financial Assistance, Loan, Subsidy"
Mukhyamantri Nikah Yojana,https://www.myscheme.gov.in/schemes/mmny,"The objective of this scheme is to provide financial assistance to the needy girls, widows, and abandoned women from destitute or poor Muslim families in the state at the time of their marriage (In case of mass marriage).","Mass Marriage, Group Marriage, Nikah, Muslim Families, Girl, Widow, Abandoned Woman, Financial Assistance"
Mukhyamantri Noni Sashaktikaran Sahayata Yojana,https://www.myscheme.gov.in/schemes/mnssy,"Chhattisgarh State Government started ""Mukhyamantri Noni Sashaktikaran Sahayata Yojana"" for the girl child of the family.","Financial Assistance, Empowerment, Girl Education"
Mukhyamantri Rajshri Yojana,https://www.myscheme.gov.in/schemes/mry,The Mukhyamantri Rajshri Yojana is a program launched by the Rajasthan government in June 2016. It aims to improve the overall development of girls in the state by providing financial assistance for their health and education.,"Women, Children, Development, Financial"
New Swarnima Scheme (GBCDC),https://www.myscheme.gov.in/schemes/nssgbcdc,"The scheme aims to provide a special scheme for the self-employment of women from backwards classes living below the poverty line. Through this scheme, financial assistance for chosen businesses is offered to female beneficiaries from socially and educationally backward classes.","Self Employment, Women, Business, Loan, Backward Class"
New Swarnim Yojana (for women only) GNTDNT,https://www.myscheme.gov.in/schemes/nsywgntdnt,"The scheme aims to achieve economic upliftment by providing self-employment with dignity. Through this scheme, loans for self-employment at an annual interest rate are provided to women beneficiaries of nomadic and denotified castes living below the poverty line.","Self Employment, Business, Loan, Nomadic And Denotified Castes"
New Swarnima Yojana for Women (GTKVN),https://www.myscheme.gov.in/schemes/nsygtkdc,"The scheme aims to promote economic upliftment of women from Thakor & Koli communities living below poverty line by supporting them in self-employment ventures. Under this scheme, 100% financial support up to ₹1,00,000/- is provided to eligible women for starting a business/trade of their choice.","Business, Entrepreneurship, Loan, Self-Employment, Woman, BPL, Thakor Caste, Koli Caste"
New Swarnima Scheme For Women,https://www.myscheme.gov.in/schemes/nssw,"A term loan scheme by the Ministry of Social Justice and Empowerment for women entrepreneurs from backward classes to obtain a loan of up to ₹ 2,00,000/- @ 5% per annum, thereby providing them social & financial security.","Entrepreneur, Women, Business, Empowerment, Backward Class, Financial Assistance"
Noni Suraksha Yojana,https://www.myscheme.gov.in/schemes/nsycg,"The scheme aims to improve the educational and health status of girls, lay the foundation for their bright future, prevent female feticide, promote a positive attitude towards the birth of girls, and prevent child marriage.  It provides financial benefit to girls who remain unmarried until 18 years.","Women, Child, Financial Asssitance, Girl, Female"
Old Age And Destitute Pension,https://www.myscheme.gov.in/schemes/oadp,The Government of Puducherry introduced Old Age And Destitute Pension Scheme to extend a helping hand by way of monthly financial assistance to Old Age Persons/Widows/ Deserted Women/ Unmarried Women and Enuches so that they could defray some petty personal expenses without depending on others.,"Pudecherry, Widows, Unmarried, Transgender, Deserted Women"
Old Age Homes - Tamil Nadu,https://www.myscheme.gov.in/schemes/oahtn,"The ""Old Age Homes"" was launched by the Social Welfare and Women Empowerment Department, Government of Tamil Nadu. This scheme is to bring qualitative improvement in the living standards of old people of the state.","Senior Citizens, Shelter, Food, NGO"
Scheme for Maternity Benefit,https://www.myscheme.gov.in/schemes/sfmb,"The Scheme for Maternity Benefit was launched by the Tripura Building and Other Construction Workers Welfare Board, under the Labour Department of Tripura. The scheme aims to provide financial assistance to registered female construction workers after delivery","Financial Assistance, Women, Miscarriage, Pregnant"
Scheme for Relief and Rehabilitation of Women Acid Victims,https://www.myscheme.gov.in/schemes/srrwav,"Under the scheme, the acid attack victim is entitled to receive 100% free medical treatment from government or government-approved hospitals. Additionally, an ad-hoc relief of ₹1.00 lakh is provided to the acid attack victim, which is later reimbursed by the Women and Child Development Department.","Acid Attack, Women, Victims, Medical Treatment, Relief, Rehabilitation"
Scheme for Supportive Money to the Parents of Transgender Children,https://www.myscheme.gov.in/schemes/sfsmttpotc,"The ""Scheme for Supportive Money to the Parents of Transgender Children"" aims to provide financial assistance of ₹1,000/- to the parents of transgender children. Transgender persons face stigma and discrimination in almost every sphere of their life including within the group, health facilities.","Financial Assistance, Transgender, Child"
Sakhi Niwas - Working Women's Hostel,https://www.myscheme.gov.in/schemes/snwwh,"The scheme aims to provide hostel facilities for women with higher education or professional training, as well as working women, to stay in urban areas by paying a nominal fee.","Working Woman, Hostel, Accommodation Facilities"
Samekit Baal Vikas Chhtra Yojana: Dress for Pre-school Children,https://www.myscheme.gov.in/schemes/sbvcydpsc,This scheme provides an amount of ₹400/- per child per year for uniforms to all children aged 3 to 6 years receiving pre-school education at Anganwadi Centres. The scheme aims to create a distinct identity for Anganwadi Centre children & bring a sense of uniformity & social harmony among children.,"Uniform, Pre-school, Anganwadi"
Samuhik Kanya Vivah Sahayata Yojana (UKBOCWWB),https://www.myscheme.gov.in/schemes/skvsyukbocwwb,"The scheme aims to support the marriage of daughters of registered construction workers by providing financial assistance of ₹61,000/- for their daughter’s marriage in a group marriage event.","Financial Assistance, Group Marriage, Construction Worker, Daughter, Labour"
Sanitary Napkin Scheme (UKBOCWWB),https://www.myscheme.gov.in/schemes/snsukbocwwb,"The scheme aims to provide free sanitary napkins to the daughters of registered construction workers and to women construction workers, in order to promote health and hygiene.","Sanitary Napkin, Building Worker, Construction Worker, Labour, Woman, Girls"
Sanitary Pad Supply Scheme,https://www.myscheme.gov.in/schemes/spss,"The ""Sanitary Pad Supply Scheme"" by the Women, Child Development & Social Security Department, Government of Jharkhand, aims to promote hygiene and health among women and adolescent girls. It provides free sanitary pads quarterly to women aged 20–40 years through Anganwadi centers.","Sanitary Pad, Women, Health, Hygiene, Adolescent Girls"
Sanitary Napkin Distribution - Uttarakhand,https://www.myscheme.gov.in/schemes/snduk,"The scheme aims to promote menstrual hygiene and prevent reproductive tract infections among adolescent girls aged 10 to 19 years in Uttarakhand by providing sanitary napkins at a nominal cost of ₹6/-, available through all ASHA workers across the state.","Sanitary Napkin, Adolescent Girls, Girl"
Saraswati Cycle Yojana,https://www.myscheme.gov.in/schemes/scy,"Chhattisgarh Saraswati Cycle Yojana has been started by the Government of Chhattisgarh in 2004. 
Saraswati Cycle Yojana is being operated by the Department of School Education, Government of Chhattisgarh.","Transportation Facilities, Student, Girl Education"
Sarvajan Pension Yojana,https://www.myscheme.gov.in/schemes/spy,"The scheme aims to provide financial assistance of per month to elderly individuals, widows, destitute women, differently-abled persons, primitive tribes, and HIV/AIDS patients. The scheme eliminates previous age restrictions and targets inclusivity by guaranteeing pensions to all eligible.","Person With Disabilities, Financial Assistance, Destitute, Senior Citizen"
Savitribai Phule Self-Help Scheme,https://www.myscheme.gov.in/schemes/spshs,"The scheme provides financial support to unemployed women from the Scheduled Caste (SC) category in the state to help them start businesses in industry, service, or trade sectors.","Business Loan, Self Employment, Women Entrepreneurship, Scheduled Caste, Below Poverty Level, SC, BPL"
Savitribai Phule Scholarship For V.J.N.T And S.B.C Girls Students Studying In 8th To 10 Std,https://www.myscheme.gov.in/schemes/sps,"Savitribai Phule Scholarship is a Scholarship Scheme by the Social Justice and Special Assistance Department, Govt. of Maharashtra, to encourage enrollment and to decrease the dropout ratio of Girls in education.","Pre-Matric, SBC, Scholarship, Special Backward Classes, Vimukta Jati And Nomadic Tribes"
Sathya Ammaiyar Ninaivu Government Children Homes,https://www.myscheme.gov.in/schemes/sangch,"The ""Sathya Ammaiyar Ninaivu Government Children Homes"" was launched by the Social Welfare and Nutritious Meal Programme Department, Government of Tamil Nadu. The scheme aims to provide education to destitute, deserted and abandoned children by giving free food, clothing, shelter and medical care.","Children, Food, Clothes, Shelter, Social Welfare"
Savitribai Phule Scholarship For V.J.N.T. And S.B.C. Girl Students Studying In 5th To 7th Standard,https://www.myscheme.gov.in/schemes/spsvsgs,"Savitribai Phule Scholarship is a Scholarship Scheme by the Social Justice and Special Assistance Dept., Govt. of Maharashtra, to encourage the enrollment and to decrease the dropout ratio of Girl Students of Maharashtra from Vimukta Jati and Nomadic Tribes and Special Backward Classes.","Scholarship, Special Backward Classes, SBC, Vimukta Jati And Nomadic Tribes, VJNT, Pre-Matric"
Savitribai Jyotirao Phule Fellowship For Single Girl Child,https://www.myscheme.gov.in/schemes/sjpfsgc,"Savitribai Jyotirao Phule Fellowship for Single Girl Child (SJSGC) is a Fellowship Scheme by the University Grants Commission (UGC), Department of Higher Education, for pursuing research work leading to the award of a Ph.D. degree. The target group of this scheme is the ‘single girl child'.","Girl Child, Fellowship, Ph.D."
Sathiyavanimuthu Ammaiyar Ninaivu Free Supply of Sewing Machine Scheme,https://www.myscheme.gov.in/schemes/sanfsosms,"The 'Sathiyavanimuthu Ammaiyar Ninaivu Free Supply of Sewing Machine Scheme' was launched by the Social Welfare and Women Empowerment Department, Tamil Nadu. The scheme aims to provide sewing machines to destitute, deserted women/widows, differently abled men & women to increase self-employment.","EWS, Destitute, Widow, Differently Abled, Employment"
Scheme For Adolescent Girls,https://www.myscheme.gov.in/schemes/sag,"A support scheme by Ministry of Women & Child Development enabling self-development and empowerment of out-of-school adolescent girls, and improving their nutritional, health & hygiene  status. All out-of-school adolescent girls in the 11 to 14 years age group are eligible for this scheme.","Female, Health, Medicine, Free Meal, Nutrition, Youth, Empowerment"
Scheme For Study In Abroad,https://www.myscheme.gov.in/schemes/sfsa,"In the year 2010-11, Rajasthan Government has taken the initiative to encourage girl child education by starting a scheme to Study Abroad.","Financial Assistance, Higher Education, Empowerment, Social Welfare"
Scheme for Adolescent Girls- Bihar,https://www.myscheme.gov.in/schemes/sagb,"This scheme is implemented in Bihar since 2011 through the Anganwadi centers under the Integrated Child Development Project. Under this scheme, adolescent girls aged 11 to 14 years who are not attending school receive a monthly take-home ration and skill development training.","Adolescent, Girl, Anganwadi, Nutritional Items, Take-home Ration"
Sukhad Sahara Yojana,https://www.myscheme.gov.in/schemes/ssychh,"Under this scheme, financial assistance of ₹500/- per month are provided to the widows and deserted women who are living below poverty line (BPL) to support them in living a respectful life.","Widow, Deserted Woman, BPL, Financial Assistance"
Surakshit Matritva Aashwasan Yojana,https://www.myscheme.gov.in/schemes/suman,"The scheme aims to provide assured, dignified, and completely free healthcare services to all pregnant women, mothers, and newborns at public health facilities.","Pregnant, Health"
Sudakshya For Girls Child Scholarship,https://www.myscheme.gov.in/schemes/sfgcs,"This scholarship provides financial assistance to all deserving students who want to pursue higher studies.  Under this scholarship scheme, the students fulfilling the eligibility criteria will receive a maintenance allowance and other benefits.","Sudakshya, Girl, Scholarship, Student, ITI"
Supplementary Nutrition Programme- Bihar,https://www.myscheme.gov.in/schemes/snpb,"The programme aims to enhance the nutritional level of normal/malnourished/severely malnourished children aged 6 months to 6 years, as well as pregnant women and lactating mothers, through Anganwadi centers. This programme is centrally sponsored with a funding ratio of 50:50.","Malnourished Children, Pregnant Women, Lactating Mother, Hot Cooked Meals, Child Care, Anganwadi"
Swarnima,https://www.myscheme.gov.in/schemes/sma,"The Swarnima Scheme provides loan assistance to female beneficiaries from Other Backward Classes (OBC) residing in Maharashtra to support self-employment activities, empowering them to establish a stable livelihood.","Other Backward Class, Women, Employment, Loan, OBC"
Swasraya Scheme For Parents/Mothers Of Physically Handicapped/Mentally Retarded Persons,https://www.myscheme.gov.in/schemes/sspmphmrp,"The scheme “Swasraya Scheme for Parents/Mothers of Physically Handicapped/Mentally Retarded Persons” was launched by the Department of Social Justice, Government of Kerala.","Physically Handicapped, Mentally Retarded, Parents, Mother, BPL, Self-employment, Financial Assistance"
Tailoring Training To Scheduled Caste & Backward Classes Widows/Destitute Women/Girls,https://www.myscheme.gov.in/schemes/ttscandbc,The aim of the scheme is to enable Scheduled Caste Widows/girls/destitute women for self-employment. A stipend of Rs.600/- P.M. and raw material costing Rs.300/- per month per trainee is given to a trainee for getting training from the nearest Kalyan Kendar run by this department.,"Training, Widows, Scheduled Caste, Backward Class, Destitute Women, Tailoring Training, Haryana Scheme"
Technology Development And Utilization Programme For Women,https://www.myscheme.gov.in/schemes/tdupw,"In order to meet the specific needs of women and to enhance the contribution of women towards technology capability building, the “Technology Development & Utilization Programme for Women (TDUPW)” has been formulated by the Department of Scientific and Industrial Research (DSIR).","Women, Technology, Research, Science, Capacity Building"
Udyogini Scheme,https://www.myscheme.gov.in/schemes/us,"Udyogini is an innovative scheme to assist women in gaining self-reliance and economic independence through self-employment, mainly through trade and the service sector. It also provides for a subsidy on loans for undertaking business activities/ micro enterprises through banks, etc.","Entrepreneurship, Loan, Social Welfare, Citizen Empowerment, Women, Subsidy"
Union Territory of Lakshadweep Pension Scheme for Abandoned Ladies/Destitute,https://www.myscheme.gov.in/schemes/aldspsl,"The scheme aims to provide monthly financial assistance of ₹1,500/- to abandoned ladies & destitute women in the UT. The scheme covers women who have been divorced or abandoned by their husband or relatives, have not remarried, & are without any source of income or have only a nominal income.","Financial Assistance, Pension, Women, Divorced, Abandoned, Destitute"
Union Territory of Lakshadweep Pension Scheme for Widows,https://www.myscheme.gov.in/schemes/wspsl,"The scheme aims to provide monthly financial assistance of ₹1,500/- to widows in the Union Territory of Lakshadweep. It covers widows who have not remarried and have no source of income.","Widow, Financial Assistance, Pension"
Uttar Pradesh Mukhyamantri Bal Seva Yojana (Genearal),https://www.myscheme.gov.in/schemes/upmbsyg,"""Uttar Pradesh Mukhyamantri Bal Seva Yojana (General)"" scheme provides financial assistance to children in Uttar Pradesh who face various hardships.","Financial Assistance, Social Welfare, Empowerment"
"Uttarakhand Compensation Scheme for Women Victims/Survivors of Sexual Offences and Other Crimes, 2020",https://www.myscheme.gov.in/schemes/ucswvsscc,"The scheme aims to provide financial assistance/compensation ranging from a minimum of ₹3 lakh to a maximum of ₹10 lakh to women victims and survivors of sexual offences, as well as to other women victims of crime in the state.","Compensation, Women, Crimes, Woman Victim"
Vandan Matru Yojana,https://www.myscheme.gov.in/schemes/vmyg,This scheme is a Gujarat government initiative providing financial assistance to pregnant and lactating women from economically weaker sections to promote maternal and child health.,"Pregnant Women, Child Healthcare, Maternity"
Veerjyoti Puraskars,https://www.myscheme.gov.in/schemes/vp-goa,"The scheme aims to recognize and award women and girls in the State of Goa who have shown exceptional bravery and courage against atrocities, violence, and/or harassment. It provides a cash prize of ₹20,000/- and a scroll/citation to two awardees annually.","Woman, Girl, Award, Prize, Citation, Victim"
Vidya Scheme,https://www.myscheme.gov.in/schemes/vidya,"Vidya scheme under the Education Department, Government of Arunachal Pradesh is a scheme where a girl child who is studying in Class VI is provided with an incentive of Rs. 10,000/- as fixed deposit in SBI in the name of individual girl child till she completes Class – XII.","Girl Student, Financial Assistance, Elementary Education, Secondary Education"
WISE Fellowship for Ph.D.,https://www.myscheme.gov.in/schemes/wise-phd,"The ""WISE Fellowship for Ph.D. (WISE-PhD)"" of the Department of Science and Technology aims to provide an opportunity to carry out Doctoral research in basic and applied sciences to women scientists and technologists between the age group of 27-45 years who want to pursue research in STEM fields.","WISE, Fellowship, PhD, KIRAN, Woman"
Women Helpline,https://www.myscheme.gov.in/schemes/whl-181,"""Women Helpline"" provides 24X7 emergency and non-emergency response through the telephonic short-code 181 to women","181, Emergency, Safety, Response, Violence, ERSS 112, Pyscho-social Counselling, Integrated Helplines, One Stop Centres, Scheme Information"
Women In Science and Engineering-Societal Challenges with Opportunities Fellowship,https://www.myscheme.gov.in/schemes/wise-scope-fellowship,"The “WISE-SCOPE Fellowship” Program was started by the Department of Science & Technology, Government of India with the aims to provide opportunity to Women Scientists and Technologists who have completed Ph.D. and want to utilize their S&T knowledge and expertise for the benefit of society.","WISE, SCOPE, Fellowship, Woman, Research, Scientist"
Women Scientist Scheme-A,https://www.myscheme.gov.in/schemes/wos-a,"A Research Grant by MoST for female candidates to pursue research in frontier areas of science and engineering, preferably those having a break in career (minimum two years) and not having regular employment, to explore possibility of re-entry into the profession.","Women, Scientist, Technology, Science, Empowerment, Fellowship, Education, Unemployed"
Women Scientist Scheme-B,https://www.myscheme.gov.in/schemes/wos-b,A Research Grant by MoST for female candidates with break in their career interested in addressing societal challenges through viable S&T interventions. Women scientists who wish to apply under this scheme are required to develop their own project/proposals for scientific and technological solutions,"Women, Scientist, Female, Technology, Science, Research, Fellowship"
Women Scientist Scheme-C,https://www.myscheme.gov.in/schemes/wos-c,"A scheme by MoST for female candidates with a break in their career interested in addressing societal challenges through viable S&T interventions. 1-year training is provided in Intellectual Property Rights (IPRs), patent search, know-how, drafting, filing, trademarks, trade secrets, and copyright.","Women, Scientist, Science, Technology, Post-graduation, Skill"
Vocational Training Of Destitute Women And Adolescent Girls,https://www.myscheme.gov.in/schemes/vtdwag,"""Vocational Training of Destitute Women and Adolescent Girls"" is a scheme by the Social Welfare Department, Govt. of Manipur. In this scheme, a 6-months training is provided in the Trades such as Tailoring & Cutting, Embroidery, and Computer. This is a State Sponsored Scheme.","Skill, Women, Girl, Training, Social Welfare"
West Bengal Transport Workers’ Social Security Scheme: Maternity Benefit,https://www.myscheme.gov.in/schemes/wbtwsmb,This scheme provides financial assistance to a beneficiary on successful delivery of a child or miscarriage by such beneficiary or his wife.,"Social Security, Transport Worker, Health & Wellness, Maternity Benefit, Medical Benefit, Pregnant Women"
Widow / Destitute Women Pension Scheme - Punjab,https://www.myscheme.gov.in/schemes/wdwps,Punjab State Government started a pension for widow and destitute women.,"Pension, Welfare, Financial Assistance"
Widow B.Ed Scheme-Rajasthan,https://www.myscheme.gov.in/schemes/wbedrj,"In 2015-16, Rajasthan State started the ""Widow B.Ed Scheme"" for Widow/abandoned women.","Student, Empowerment, Higher Education, Abandoned Women"
Widow Pension (HBOCWWB),https://www.myscheme.gov.in/schemes/wphbocwwb,"Under this scheme, a monthly pension of ₹3,000/- is given to the widow of a registered construction worker who is not receiving a similar benefit from any other Government/ Department/ Board/ Corporation /PSU.","Widow, Pension, Construction Worker, Building Worker, Labour"
Widow Pension-West Bengal,https://www.myscheme.gov.in/schemes/wpwb,"The West Bengal government's Women and Child Development and Social Welfare Department launched the ""Widow Pension"" scheme in 2010. This program aims to support widows facing economic hardship within the state.","Financial Assistance, Social Welfare, Pension"
Widow Pension Scheme (HPBOCWWB),https://www.myscheme.gov.in/schemes/wpshpbocwwb,"The ""Widow Pension Scheme"" launched by HPBOCWWB is designed to support widows of registered beneficiaries. Through this initiative, the Board will disburse a monthly amount of ₹1,500/- to help widows manage their expenses and improve their quality of life.","Construction Workers, Building Worker, Women, Widow"
Widow Daughter Marriage Scheme,https://www.myscheme.gov.in/schemes/fawdsddaw,"Department of WCD, Delhi Government is implementing various Financial Assistance for the benefit of different sections through Financial Assistance Cell. Department of WCD is running Widow’s Daughter Marriage(WDM) for the benefit of widows/women in distress.","Marriage, Daughter, Poor Widow, Financial Assistance"
Widow/Abandoned/Single Woman Pension Scheme,https://www.myscheme.gov.in/schemes/wdenp,"Widow/Abandoned/Single Woman Pension Scheme of Himachal Pradesh Government aims to provide financial help to widows, abandoned women, and unmarried women shall be entitled to receive pension for a sum of Rs.1,150/-per month.","Widow Pension, Financial Assistance"
Widow Pension (CBOCWWB),https://www.myscheme.gov.in/schemes/wpcbocwwb,"Under this scheme, financial assistance in the form of a monthly pension shall be given to the widows of male registered construction workers of the Board.","Widow, Pension, Construction Worker, Labour"
Women Involvement in Science and Engineering Research,https://www.myscheme.gov.in/schemes/wiser,"The scheme “Women Involvement in Science and Engineering Research (WISER)” aims to build scientific capacity, retain and promote women researchers in India & Germany by utilizing complementary expertise in science, technology, innovation and research partnerships.","Woman, WISER, Germany, IGSTC, STEM"
Women Self Employment Scheme,https://www.myscheme.gov.in/schemes/wses,"The ""Women Self Employment Scheme"" encourages women to become self-reliant and supports their efforts in establishing small-scale industries or trade ventures, thereby improving their economic status & promoting self-employment opportunities across the state providing them financial assistance.","Financial Assistance, Women, Business, Self-Employment"
Working Women Hostel,https://www.myscheme.gov.in/schemes/wwhh,"The scheme ""Working Women Hostel"" by the Women and Child Development Department, Government of Haryana aims to provide safe and affordable accommodation to working women. Through this scheme, hostel facilities at subsidized rent are provided to employed women.","Accommodation, Hostel Facility, Working Women, Women Empowerment"
