Title,Link,Description,Tags
Unemployment Allowance for the Educated Unemployed Youth Scheme,https://www.myscheme.gov.in/schemes/ueas,The scheme was introduced on 01.11.1988 which provides monthly unemployment allowance to the educated unemployed youth registered with the Employment Exchanges in Haryana.,"Allowance, Unemployment, Educated Unemployed Youth, Financial Assistance"
Utility Based Handicrafts Award,https://www.myscheme.gov.in/schemes/ubha,"The ""Utility Based Handicrafts Award"" scheme was launched by the Handlooms, Handicrafts, Textiles, and Khadi Department, Government of Tamil Nadu. The scheme aims to encourage artisans to produce utility based handicrafts. This award will be given to 3 artisans. This award consists of a cash prize..","Award, Artisans, Handicrafts, Prize, Manufacturer"
Uttarakhand Oon Yojana,https://www.myscheme.gov.in/schemes/ukoy,The scheme aims to promote traditional wool spinning and weaving activities in the state while providing sustainable employment opportunities to local artisans and weavers.,"Wool, Weaving, Pension, Khadi Village, Artisans, Spinning, Weaver"
Various Training and Support Schemes of Kisan Vigyan Kendra - Veer Chandra Singh Garhwali Uttarakhand University of Horticulture and Forestry,https://www.myscheme.gov.in/schemes/vtsskvk,"The scheme aims to enhance the knowledge, skills, and productivity of farmers in Uttarakhand by providing them with the latest technical training in agriculture, horticulture, and forestry.","Kisan Vigyan Kendra, Training, Farmer, Technical Training, Agriculture, Forestry, Horticulture"
Varishtha Bunkar Samman Yojana,https://www.myscheme.gov.in/schemes/vbsy,"""Varishtha Bunkar Samman Yojana"" aims to encourage senior weavers in the handloom sector. The scheme provides financial assistance of ₹11,000/- to active weaver members who are 60 years or older and have produced the maximum cloth in their district.","Handloom, Weaver, Textile, Financial Assistance, Senior Citizen"
Vehicle Loan Scheme (GTKVN),https://www.myscheme.gov.in/schemes/tsgtkvn,"The scheme aims to promote self-employment among youth from the Thakor and Koli communities by providing loans of up to ₹4,00,000/- for the purchase of commercial vehicles such as auto-rickshaws, loading rickshaws, or a Maruti Eeco van to start an income-generating transport business.","Loan, Self Employment, Auto Rickshaw, Vehicle, Transport"
Viksit Delhi CM Internship Programme,https://www.myscheme.gov.in/schemes/vdcmip,"The programme aims to harness the energy and innovative ideas of the youth pursuing graduation and post-graduation of India, which will be implemented in policy and decision making, to make Delhi a smart, clean, caring and prosperous metropolis.","Internship, Graduation, Interns, Post-graduation, Boot Camp"
Women Scientist Scheme-A,https://www.myscheme.gov.in/schemes/wos-a,"A Research Grant by MoST for female candidates to pursue research in frontier areas of science and engineering, preferably those having a break in career (minimum two years) and not having regular employment, to explore possibility of re-entry into the profession.","Women, Scientist, Technology, Science, Empowerment, Fellowship, Education, Unemployed"
Women Scientist Scheme-B,https://www.myscheme.gov.in/schemes/wos-b,A Research Grant by MoST for female candidates with break in their career interested in addressing societal challenges through viable S&T interventions. Women scientists who wish to apply under this scheme are required to develop their own project/proposals for scientific and technological solutions,"Women, Scientist, Female, Technology, Science, Research, Fellowship"
Women Scientist Scheme-C,https://www.myscheme.gov.in/schemes/wos-c,"A scheme by MoST for female candidates with a break in their career interested in addressing societal challenges through viable S&T interventions. 1-year training is provided in Intellectual Property Rights (IPRs), patent search, know-how, drafting, filing, trademarks, trade secrets, and copyright.","Women, Scientist, Science, Technology, Post-graduation, Skill"
Vocational Education Programme,https://www.myscheme.gov.in/schemes/vep,The scheme aims to impart vocational education alongside academic learning to students of classes 9 to 12 in selected government secondary schools. Vocational education is offered in 08 sectors approved by the Government of India under the NSQF framework.,"Vocational Education, Skill Development, Training, Student, Government Secondary Schools"
Vocational Education and Training Loan Scheme,https://www.myscheme.gov.in/schemes/vetls,The Vocational Education and Training Loan Scheme provides financial assistance to youth of the target group to enhance their skills & employability.,"Education, Training, Loan, Skill"
Vocational Training Of Destitute Women And Adolescent Girls,https://www.myscheme.gov.in/schemes/vtdwag,"""Vocational Training of Destitute Women and Adolescent Girls"" is a scheme by the Social Welfare Department, Govt. of Manipur. In this scheme, a 6-months training is provided in the Trades such as Tailoring & Cutting, Embroidery, and Computer. This is a State Sponsored Scheme.","Skill, Women, Girl, Training, Social Welfare"
Vocational Training to the Dependents,https://www.myscheme.gov.in/schemes/vtd,"The ""Vocational Training to the Dependents"" provides a residential skill training program for 15,000 dependents of registered construction workers. The program focuses on enhancing the employability of dependents through training in various trades.","Financial Assistance, Vocational Training, Construction Worker, Dependents"
Vrutti Protsaha Loan Scheme,https://www.myscheme.gov.in/schemes/vpls,"The ""Vrutti Protsaha Loan Scheme"" is an initiative by the Karnataka Minority Development Corporation (KMDC) to promote self-employment and economic activities among minority communities. The scheme provides financial assistance to eligible individuals from minority communities.","Loan, Self-employment, Subsidy, Minority"
Vocational Training in Tribal Areas,https://www.myscheme.gov.in/schemes/vtcta,"The scheme will be implemented for the benefit of the Scheduled Tribes as well as PTGs and can be taken up anywhere in the country but priority will be given to remote tribal areas, areas inhabited by particularly vulnerable tribes, and areas affected by extremist activities.","Vocational Training, Tribal Areas, Scheduled Tribe, VTC, Financial Assistance"
Youth Art Training Fellowship Scheme,https://www.myscheme.gov.in/schemes/yatfs,The scheme aims to encourage youth in arts by providing a monthly fellowship and professional training through government institutions.,"Fellowship, Training, Skill Development, Youth, Financial Assistance"
Yuvasree Prakalpa,https://www.myscheme.gov.in/schemes/yuvasree,"""Yuvasree"" was launched  in 2013 by Labor Department, Government of West Bengal for providing financial assistance to jobseekers.","Employment, Job Seeker, Financial Assistance, Placement"
"“Training in Coir” Component of the ""Development of Coir"" Scheme",https://www.myscheme.gov.in/schemes/ticcotdocs,"The scheme “Training in Coir” by the Dept of Industries and Commerce, UT of Puducherry aims to promote and develop Coir and Coir-based industries in the region. Additionally, it focuses on providing a 6-month training to the rural poor in producing coir products to generate employment.","Skill, Training, Coir, Rural, Poor, Employment"
Scholarship to Undergo Advanced Training in the Field of Art,https://www.myscheme.gov.in/schemes/suatfa,"The objective of the scheme is to provide facilities to Goan talented students to undergo advanced training in the field of various disciplines of Art, i.e. Indian Classical Music and Dance, Drama, Western Music, Folk Art, Puppetry, Painting, Sculpture, etc.. Scholarship of ₹3,000/- per month.","Training, Scholarship, Artist, Culture, Music, Dance, Drama"
Self Employment Scheme For Rehabilitation Of Manual Scavengers,https://www.myscheme.gov.in/schemes/srms,"The Self Employment Scheme for Rehabilitation of Manual Scavengers (SRMS) was introduced in January 2017 by the Ministry of Social Justice and Empowerment, to assist the identified manual scavengers and their dependants in rehabilitation in alternative occupations.","Employment, Rehabilitation, Scavengers, Financial Assistance, Loan, Subsidy"
Self Employment Scheme Gujarat,https://www.myscheme.gov.in/schemes/sesg,"The scheme provides unemployed tribal persons with affordable loans ranging from ₹50,000 to ₹5,00,000 at a 4% annual interest rate, aiming to help them establish self-employment opportunities.","Self Employment, Opportunity, Scheduled Tribe, Loan"
Self-Employment Scheme for Scheduled Castes and Tribes,https://www.myscheme.gov.in/schemes/sessct,The scheme aims to support scheduled castes and scheduled tribes families below the poverty line through concessional loans and subsidies for self-employment in various sectors.,"Self-employment, Scheduled Caste, Scheduled Tribe, BPL, Loan, Subsidy"
Self-Certification Scheme,https://www.myscheme.gov.in/schemes/scs,"The Labour Department, Government of Tripura, launched the Self-Certification Scheme aims for employers to self-certify their compliance with multiple labor laws, aiming to simplify inspections and reduce bureaucracy.","Certification, Business & Entrepreneurship, Labor Compliance, Worker Welfare"
Self-Employment Scheme for Unemployed Minority Communities,https://www.myscheme.gov.in/schemes/msesu,"The scheme aims to provide a grant of 25% of the loan amount (for loans ranging from ₹1 lakh to ₹10 lakh) to individuals belonging to minority communities, who are permanent residents of Uttarakhand, for the purpose of self-employment.","Minority, Self Employment, Loan, Subsidy, Unemployed"
Shelter Home For Women (SHW),https://www.myscheme.gov.in/schemes/shw,"The scheme ""Shelter Home for Women (SHW)"" provides temporary shelter and support to women who have no family or social support systems to rely on and rehabilitate the women socially and economically by the provision of skill training, and counselling.","Women, Shelter, Counselling, Skill, Training"
Shilp Guru Award,https://www.myscheme.gov.in/schemes/sga,The “Shilp Guru Award” for master craftspersons was introduced by the Ministry of Textiles to honor legendary master craftspersons of handicrafts whose work and dedication have contributed not only to the preservation but also to the promotion of the rich and diverse craft heritage of the country.,"Award, Master Craftperson, Handicrafts, National Awardee, State Awardee"
Shilpi Gram Scheme (Scheduled Caste / Scheduled Tribe),https://www.myscheme.gov.in/schemes/sgsscst,"The scheme aims to re-establish traditional artisan skills among SC/ST communities. It provides free training, infrastructure support, and marketing opportunities to artisans in selected artisan villages.","Scheduled Caste, Scheduled Tribe, Skill Training, Artisans, Crafts"
Short Term Professional Training Courses,https://www.myscheme.gov.in/schemes/stptc,"The ""Short Term Professional Training Courses"" is provided to train the youth of the Scheduled Tribe Community in order to start their own business, and to acquire skills by joining the various training courses for the purpose of self-employment or for their livelihood.","Training, Financial Assistance, Scheduled Tribe"
Shubhshakti Yojana,https://www.myscheme.gov.in/schemes/sbsky,"The Shubshakti Yojana has been initiated by the Rajasthan government with the aim of providing financial assistance to regular construction workers, unmarried laborers, and their daughters.","Girl, Labor, Financial Assistance"
Sikhligar’s Community Development Scheme,https://www.myscheme.gov.in/schemes/scds,"The ""Sikhligar’s Community Development Scheme"" aims to promote economic self-reliance among the Sikhligara community, the Corporation will provide a subsidy and a subsidy of 33% of the vehicle cost for purchasing goods tempos, or vehicles to economically backward of Karnataka state.","Subsidy, Sikh Community, Self-employment, Economically Backward"
Skill Development,https://www.myscheme.gov.in/schemes/sduk,"The scheme ""Skill Development"" by the Wadia Institute of Himalayan Geology, aims to impart practical training to postgraduate students in various Earth Science disciplines, including structural and evolutionary geology, geochemistry, geomorphology, glaciology, magnetostratigraphy, etc.","Education, Skill Development, Geoscience, Earth Science, Postgraduate Research"
Skiing Course,https://www.myscheme.gov.in/schemes/skiinguk,"The scheme aims to promote skiing among the youth of the state by providing professional training, enabling participants to become proficient skiers, competitive athletes, or certified skiing instructors.","Trainer, Youth, Training, Skiing"
Skill Development Allowance Scheme,https://www.myscheme.gov.in/schemes/sda2013,"The Department of Labour & Employment, Government of Himachal Pradesh introduced a scheme of granting Skill Development Allowance to the unemployed youth aims at providing allowance to educated unemployed persons for their Skill upgradation.","Skill Development Training, Unemployed Youth, Allowance, Employment Exchange"
Skill Development Assistance (ANBOCWWB),https://www.myscheme.gov.in/schemes/sdaanbocwwb,"Under this scheme, financial assistance shall be provided to registered construction workers or their two children for the purchase of tool kits upon submission of a successful course/trade completion certificate from a Government Industrial Training Institute or Vocational Training Centre.","Skill Development, Tool Kits, Construction Worker, Building Worker, Labour, Financial Assistance"
Skill Development Training - 15 Days Residential Skill Up-gradation Training Programme,https://www.myscheme.gov.in/schemes/sugtpctrcw-t,The Telangana Building & Other Construction Workers Welfare Board offers a comprehensive 15-day residential skill up-gradation training program designed to enhance the skills of registered construction workers.,"Financial Assistance, Training, Construction Worker, Skill Upgradation"
Skill Development Fee Reimbursement Scheme,https://www.myscheme.gov.in/schemes/sdfrs,"Through the “Skill Development Fee Reimbursement Scheme”, the SPC will reimburse 50% of the fees up to ₹ 50,000/- to the students who have successfully completed an SPC-approved technical skill training program in any of the approved domains from a Goan educational institute.","Skill, Education, Business, Entrepreneurship, Training, Reimbursement"
Skill Development Programme- Uttarakhand,https://www.myscheme.gov.in/schemes/sdpuk,"The scheme aims to enhance the employability and entrepreneurial skills of students, researchers, and farmers in the field of biotechnology, thereby promoting self-employment and entrepreneurship in emerging areas of the biotechnology sector.","Skill Development, Training Program, Biotechnology, Student, Researcher, Farmer"
Skill Development Training - 15 Days Recognition of Prior Learning (RPL) Training Programme at Work Site,https://www.myscheme.gov.in/schemes/sdt-15drpltpws,"The Telangana Building & Other Construction Workers Welfare Board offers offers a 15-day Recognition of Prior Learning training programme for registered construction workers. The programme aims to enhance the employability of workers, ensuring they meet industry standards for future opportunities.","Financial Assistance, Construction Worker, Skill Development, Programme"
Skill Development Scheme (PBAOCWWB),https://www.myscheme.gov.in/schemes/sds-pbaocwwb,"The Board is implementing this scheme by entering an MoU with M/s Labour Net Services Private Limited and M/s G&G Skill Developers Private Limited, to provide training to the Construction Workers enrolled as beneficiaries in the Board. The applications are accepted offline.","Skill, Training, Construction, Worker"
Skill Development Promotion Scheme,https://www.myscheme.gov.in/schemes/sdps,"Through the “Skill Development Promotion Scheme”, the retail educational institutes that impart programming and technical skills are encouraged to establish learning centres in Goa. Institutes listed by the startup promotion cell and providing courses at pre-fixed rates will be provided subsidies.","Startup, Business, Entrepreneurship, Skill, Subsidy"
Skill Development Training - 90 Days Residential Skill Development Training Programme,https://www.myscheme.gov.in/schemes/sdt-90drsdtp,The Telangana Building & Other Construction Workers Welfare Board offers a 90-day residential skill development training program designed for unemployed youth who are dependents of registered construction workers.,"Financial Assistance, Programme, Training, Skill Development"
Skill Development Training - 90 Days Skill Development Training Programme in Curtain & Garment Stitching,https://www.myscheme.gov.in/schemes/sdt-90dsdtpcgs,The Telangana Building & Other Construction Workers Welfare Board offers a 90-day non-residential skill development training programme specifically designed for unemployed girls and women who are dependents of registered construction workers.,"Training, Women, Sewing Machine, Construction Workers, Self-employment"
Skill Development Training Karnataka,https://www.myscheme.gov.in/schemes/sdtk,The Skill Development Training program aims to equip artisans with the skills necessary for the manufacture of footwear and leather goods. The project promotes the leather industry while enhancing the livelihoods of artisans.,"Training, Stipend, Schedule Caste, Skill Development"
Skill Development Training Manipur,https://www.myscheme.gov.in/schemes/sdtm,"The Manipur Building and Other Construction Workers' Welfare Board offers ""Skill Development Training"" to registered building workers, their spouse, dependent siblings, and children. The training includes vocational and skill development courses from recognized government and private providers.","Skill Development, Construction Worker, Training"
Skill Development and Economic Empowerment,https://www.myscheme.gov.in/schemes/sdaee,"The scheme ""Skill Development and Economic Empowerment"" aims to provide vocational training and skill enhancement for visually challenged individuals. Through this scheme, free education, food, accommodation, and training in various job-oriented fields are provided to eligible candidates.","Skill Development, Vocational Training, Visually Challenged, Divyang, Computer Literacy"
Skill Loan Scheme,https://www.myscheme.gov.in/schemes/sl,"A Skill loan scheme by Ministry of Skill Development and Entrepreneurship to provide loan upto Rs. 1,50,000 to student who has secured admission in a course run by Industrial Training Institutes (ITIs), Polytechnics or in a school recognized by Central or State education Boards or in a college affil","Skill Development, Student, Industrial Training Institutes (ITIs), Polytechnics"
Skill Upgradation Program Karnataka,https://www.myscheme.gov.in/schemes/supk,"The ""Skill Upgradation Program Karnataka"" scheme aims to upgrade the skills of artisans in leather technology, footwear/leather goods making, and designing by sending them for advanced training at renowned institutions like CFTI Chennai, CLRI, and Karnataka Institute of Leather Technology.","Stipend, Skill Development, Training"
Skilled Youth Startup Scheme,https://www.myscheme.gov.in/schemes/syss,Sikkim Skilled Youth Startup Scheme was launched in 2020 and is implemented by the Department of Commerce & Industries which aims at assisting the educated unemployed youth in setting up a myriad of enterprises through loans with back-ended financial subsidy assistance.,"Business, StartUp, Employment, Entrepreneurship, Youth"
Solar Energy Corporation of India (SECI) Internship,https://www.myscheme.gov.in/schemes/secoii,"The SECI Internship Policy is designed to provide practical experience to students in the renewable energy sector. The program aims to give interns exposure to SECI's various divisions, helping them understand the renewable energy sector.","Stipend, Internship, Student, Graduate, Post-Graduate"
Special Basic Mountaineering Course,https://www.myscheme.gov.in/schemes/mountaineeringuk,"The scheme aims to enhance mountaineering skills among youth, prepare them to become certified guides, and promote adventure tourism in Uttarakhand.","Guide, Mountaineering Course, Training, Youth"
Special Education - Tamil Nadu,https://www.myscheme.gov.in/schemes/sebwodap,"The scheme 'Special Education by Welfare of Differently Abled Persons' was launched by the Department for the Welfare of Differently Abled Persons, Government of Tamil Nadu. The scheme aims to provide free special education, & vocational training to the visually impaired, hearing-impaired person.","Child, Visually Impaired, Hearing Impaired, Different Abled Person, Locomotor"
Special Education And Vocational Training Through Government Institutions,https://www.myscheme.gov.in/schemes/sevtgi,"In this scheme, Special Education is provided to children with disability between the age group of 6 to 18 years in the Government Special Schools and Vocational Training is provided to special children above the age of 18 years. Only citizens who are permanent residents of Maharashtra are eligible.","Persons With Disability, Education, Student, Vocational Education"
"Special Incentive Scheme for Women of Tharu, Boksa and Other Tribes (For Training and Marketing)",https://www.myscheme.gov.in/schemes/siswtbottm,"The scheme aims to empower tribal women artisans through specialized training and marketing opportunities and ensures the provision of financial assistance for travel, logistics, and stall rent for participating artisans.","Tribal Women, Tharu Tribe, Boksa Tribe, Training Incentive, Marketing Promotion, Handloom Exhibition"
Special Jobs to PwDs - Helper,https://www.myscheme.gov.in/schemes/pwdhelper,"Under this scheme, three PwD candidates are employed as Helpers with a monthly salary of ₹9,900/- on an 89-day rotational basis in the District Panchayat offices of their respective islands to address issues related to disabled persons and other associated matters.","Job, PwD, Helper, Employment, Disabled Person, Person With Disabilities"
Special Jobs to PwDs - Clerical Assistant,https://www.myscheme.gov.in/schemes/sjpwds,"The scheme aims to provide employment opportunities to Persons with Disabilities (PwDs) to enhance their financial independence and social inclusion. Through this scheme, PwDs are employed as Clerical Assistants for 89 Days under the District Panchayat offices of their respective islands.","Job, PwD, Clerk, Person With Disabilities, Employment, Disabled Person"
Sponsorship for Employment,https://www.myscheme.gov.in/schemes/pfe,"The scheme aims to provide employment opportunities to ex-servicemen and their legal dependents by sponsoring them for contractual posts. Under this scheme, eligible candidates are sponsored for various departmental positions based on demand and their qualifications.","Employment, Contractual Employment, Ex-serviceman, UPNL"
Term Loan Scheme (GSKVN),https://www.myscheme.gov.in/schemes/dcs-tl,"The scheme aims to uplift scavengers & their dependents by offering term loans of ₹1,00,000/- to ₹15,00,000/- to support them in starting self‐employment ventures in various trades & professions, enabling them to pursue income‐generating activities and lead dignified lives.","Loan, Self-employment, Safai Kamdar, Scavenger"
The Grant of Honorarium to Legal Researcher Scheme,https://www.myscheme.gov.in/schemes/ghlrs,"The scheme aims to engage Legal Research Assistants to handle legal issues and court matters for major Departments of the Administration, thereby ensuring timely submission of defense documents and reducing departmental embarrassment in Courts. It gives fixed honorarium of ₹25,000/- per month.","Researcher, Assistant, Law, Honorarium, Advocate, Legal"
The Lokpal of India Internship Scheme,https://www.myscheme.gov.in/schemes/tloiis,"The Lokpal of India Internship Scheme offers students exposure to anti-corruption laws and institutions. Interns learn about governance, legal frameworks, and contribute ideas to enhance transparency and accountability in public administration.","Financial Assistance, Student, Internship, Stipend"
The Goa State Incentives to Encourage Investments Scheme,https://www.myscheme.gov.in/schemes/tgsieis,"The scheme aims to create sustainable employment, accelerate investment, and support environmentally sustainable industrial development in Goa. It provides financial assistance and incentives under separate target schemes to new and existing Micro, Small, Medium, and Large manufacturing units.","Enterprise, Investment, Employment, Manufacture, Entrepreneur"
The Inland Waterways Authority of India Internship Scheme,https://www.myscheme.gov.in/schemes/ipiwai,The purpose of this scheme is to provide with Selected Candidates” short term exposure to different verticals/ divisions/ units of IWAI as “Interns”. An intern may be required to work at Head Office or Project Office depending upon the requirement of the Authority.,"Internship, Student, Stipend"
The NSFDC Internship Scheme,https://www.myscheme.gov.in/schemes/tnsfdcis,"""The NSFDC Internship Scheme 2024"" is implemented by the National Scheduled Castes Finance & Development Corporation, Ministry of Social Justice & Empowerment, Govt. of India. The internship will expose students to various programs & schemes undertaken by NSFDC, offering them hands-on experience in","Internship, Opportunity, Student, Skill Development"
The Prime Minister’s Awards for Excellence in Public Administration,https://www.myscheme.gov.in/schemes/tpmaepa,"The scheme aims to reward innovation and governance excellence, this scheme provides recognition and a ₹20,00,000 incentive to districts and organizations.","Government Organization, Financial Assistance, Innovation, Civil Servants"
The Scheme Of State Award For Disabled,https://www.myscheme.gov.in/schemes/tssad,"The ""The Scheme of State Award for Disabled"" is a scheme by the Dept. of Social Justice & Special Assistance, Govt. of Maharashtra. In this scheme, every year, the State Government felicitates awards to the Best Disabled Employees/Employers/Placement Agencies who have done outstanding work.","Persons With Disability, Employment, Award, Placement"
Theatre Workshop,https://www.myscheme.gov.in/schemes/tw,The objective of the scheme is to provide scientific knowledge of theatre to upcoming theatre artistes through an expert theatre personality. The workshops are organised on the written request of institutions working in the field of theatre and educational institutions for their students.,"Workshop, Theatre, Artist, Culture, Institution"
Tiatr Script Writing Workshop,https://www.myscheme.gov.in/schemes/tsww,"The scheme's objective is to enrich and promote the writing skills of Tiatr playwrights and to have a healthy and constructive discussion on various aspects of Tiatr script writing amongst the Tiatr writers, participating institutions and artistes. Lunch & refreshments are provided to participants.","Writing, Workshop, Art, Culture, Skill"
Tool Kit Grant for Traditional Handicrafts Experts,https://www.myscheme.gov.in/schemes/tkgthe,The “Tool Kit Grant for Traditional Handicrafts Experts” scheme is launched for the purpose for improving the productivity and competitiveness of the traditional OBC craftsmen ensuring quality goods for enhanced income and thereby qualitative improvement in their living conditions.,"Tool Kit, Grant, Handicrafts, Self-employment, Training, Stipend, OBC, Craftsman"
Toolkit Assistance (UKBOCWWB),https://www.myscheme.gov.in/schemes/tksukbocwwb,"The scheme aims to provide registered construction workers with a toolkit, including hand gloves and other construction-related tools, worth up to ₹10,000/-.","Tool Kit, Construction Worker, Building Worker, Labour, Unorganized Worker"
Tourist Guide Certification Scheme,https://www.myscheme.gov.in/schemes/tgcs,"The scheme aims to train and certify Goan youth as tourist guides through Basic and Advanced modules. It reimburses fees for the Basic course and sponsors the Advanced curriculum, creating employment and entrepreneurial opportunities in Goa’s tourism sector.","Training, Certification, Tourism, Entrepreneurship, Employment"
Training Classes In Veda/Devaram,https://www.myscheme.gov.in/schemes/tcvd,"The scheme aims to conduct training classes in Veda, Devaram, and Nalayira Divya Prabantham for divine worship/Poojas. It benefits eligible candidates by providing religious training in Saivaite and Vainavaite temples, and provides an honorarium of ₹1,000/- per month to the instructing pandits.","Training, Temple, Worship, Tradition, Culture"
Training Program for A-HELP Women Workers - Uttarakhand Livestock Development Board,https://www.myscheme.gov.in/schemes/tpehw,The scheme aims to provide community-service-based skill development and employment opportunities for women in the field of animal husbandry. Eligible women members of Self-Help Groups under the Uttarakhand State Rural Livelihood Mission can apply.,"Training, A-Health Worker, Animal Husbandry, Self-Help Group, Woman, Pashu Sakhi, A-HELP"
Training Programme for Entrepreneurship Development in Biotechnology,https://www.myscheme.gov.in/schemes/tpedb,"The scheme aims to train youth in biotechnology and develop entrepreneurial skills by providing technical knowledge, mentorship, and guidance to help them initiate biotech startups.","Training Program, Entrepreneurship Development, Biotechnology, Student, Researcher"
Training for Horticulture Skill Development for Self-Employment at Centre of Excellence,https://www.myscheme.gov.in/schemes/thsdse,"The scheme ""Training for Horticulture Skill Development for Self-Employment at Centre of Excellence "" is aimed at promoting self-employment opportunities across all communities in Gujarat through practical and theoretical learning at the Centre of Excellence.","Horticulture Training, Skill Development, Self-Employment, Student"
Training Programme for Sugarcane Farmers,https://www.myscheme.gov.in/schemes/trainsugarfarmers,The scheme aims to enhance the knowledge and skills of sugarcane farmers by providing free training and information on advanced and modern sugarcane cultivation techniques.,"Sugarcane Cultivation, Training, Sugarcane Farmer, Sugarcane"
Training Centre for Specially-Abled Persons,https://www.myscheme.gov.in/schemes/tcfsap,"The Training Centre for Specially-Abled Persons scheme offers vocational courses for specially-abled individuals, funded by the Government of Mizoram. The centers provide courses in tailoring for females and tailoring/shoemaking for males, with a monthly stipend of ₹250 for the training period.","Vocational Training, Specially-Abled Person, Student, Stipend"
Training on Artificial Insemination for Self-Employment,https://www.myscheme.gov.in/schemes/toaifse,"The ""Training on Artificial Insemination for Self-Employment"" by the Animal Husbandry Department, Madhya Pradesh promotes milk production and employment. Trained Gausevaks get an honorarium of ₹4,000 and equipment worth ₹18,000.","Employment, Training, Animal Husbandry, Unemployed"
State Level Awards for Divyang Persons,https://www.myscheme.gov.in/schemes/slafpwd,"Under this scheme, a cash prize of ₹8,000/-, along with a medal and a certificate of appreciation, is awarded to outstanding individuals in categories such as disabled employees, outstanding sportspersons, and best self-employed service providers.","Differently Abled Person, Award, Sportspersons, Self-employed, Divyang Persons, PwD"
Stipend Scheme For Poultry Farming Training For Divyang People,https://www.myscheme.gov.in/schemes/sspftdp,"The scheme “Stipend Scheme for Poultry Farming Training for Divyang People” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to raise the income of Divyang poultry farmers through scientific poultry farming training.","Poultry Farming, Divyang, Stipend, Training, Cash Assistance"
Stipend Scheme For Poultry Farming Training For Weaker Section,https://www.myscheme.gov.in/schemes/sspftws,"The scheme “Stipend Scheme for Poultry Farming Training for Weaker Section” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to raise the income of poultry farmers by scientific poultry farming training.","Poultry Farming, Training, Weaker Section, Stipend, Cash Assistance"
Stipend Scheme For Poultry Farming Training For Schedule Caste,https://www.myscheme.gov.in/schemes/sspftsc,"The scheme “Stipend Scheme for Poultry Farming Training for Schedule Caste” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to raise the income of poultry farmers of Scheduled Caste by scientific poultry farming training.","Poultry Farming, Schedule Caste, Stipend, Training, Cash Assistance"
Stipend Scheme For Scheduled Tribes - Poultry Training Stipend,https://www.myscheme.gov.in/schemes/ssst-pts,"The scheme “Stipend Scheme for Scheduled Tribes - Poultry Training Stipend” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to raise the income of poultry farmers of Schedule Tribes through scientific poultry farming training.","Poultry Farming, Scheduled Tribe, Stipend, Training, Cash Assistance"
Stipends To Trainees In Industrial Training Institute,https://www.myscheme.gov.in/schemes/stiti,"The scheme “Stipends to Trainees in Industrial Training Institute” was launched by the Department of Social Justice and Special Assistance, Government of Maharashtra for Scheduled Caste students in Industrial Training Institute.","Stipends, Trainees, ITI, Scheduled Caste, Students"
"Strengthening Skills, Arts and Employment through ITIs",https://www.myscheme.gov.in/schemes/skaaeti,"The ""Strengthening Skills, Arts, and Employment through ITIs"" initiative by the Department of De-notified, Nomadic, and Semi-Nomadic Welfare, Government of Madhya Pradesh, aims to connect these skills with modern technology, short-term, employment-oriented training has been provided through ITIs.","Student, Employment, Nomadic, Training, Skill, Arts"
Subhash Chandra Bose Aapda Prabandhan Puraskar,https://www.myscheme.gov.in/schemes/scbapp,"The scheme aims to recognize excellent work done by individuals and institutions in the field of disaster management including prevention, mitigation, preparedness, response, and rehabilitation.","Awrad, Citizen, Institution, Disaster Management"
Subsidy Scheme for Self-help Groups of Minorities,https://www.myscheme.gov.in/schemes/ssshgm,"The ""Subsidy Scheme for Self-help Groups of Minorities"" aimed at empowering minority women by providing financial support to Self-Help Groups (SHGs). The scheme offers a subsidy to SHGs engaged in various self-employment activities, promoting economic self-reliance among minority women.","SHGs, Subsidy, Self-employment"
Transgender Utthan Kosh - Self Employment Programme for Transgender,https://www.myscheme.gov.in/schemes/tuk-sept,"The scheme objective is to provide financial assistance to transgender individuals for self-employment/business establishment. Eligible beneficiaries can receive up to ₹50,000/- or 25% of the project cost.","Self-employment, Business, Transgender, Financial Assistance, Loan"
Transgender Utthan Kosh - Training Programme for Transgender,https://www.myscheme.gov.in/schemes/tuk-tpt,"The scheme aims to support the socio-economic development of transgender individuals by providing financial assistance, skill training, and employment opportunities.","Financial Assistance, Skill Training, Employment Opportunity, Transgender, Skill Development, Vocational Training, Technical Training"
Tribals Development Plan: Motor Driving Training [Light & Heavy Vehicles],https://www.myscheme.gov.in/schemes/tdp-mdtlhv,"The scheme aims to provide full financial coverage for motor driving training, including courses for Light Motor Vehicles and Heavy Motor Vehicles, specifically recognizing Goa’s future in the transport sector. It benefits eligible Tribal families in Goa whose annual income is below ₹1,20,000/-.","Subsidy, Training, Tribal, Transport, Vehicle, Livelihood"
Tribals Development Plan: Purchase of Tourist Taxi,https://www.myscheme.gov.in/schemes/tdp-ptt,This sub-scheme aims to empower Scheduled Tribe (ST) families by providing financial assistance to purchase tourist taxis for self-employment in Goa’s growing tourism industry. It supports tribal households in transitioning from traditional occupations to sustainable livelihood opportunities.,"Tribal, Transport, Employment, Tourism, Subsidy, Livelihood, Vehicle"
